ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Gender_Encoded,Ever_Married_Encoded,Spending_Score_Encoded,Graduated_Encoded,Cluster
466154,Female,Yes,51,Yes,Artist,1.0,Average,5.0,0,1,0,1,5
466156,Female,Yes,48,Yes,Doctor,8.0,Average,3.0,0,1,0,1,5
466157,Male,Yes,72,Yes,Homemaker,9.0,Low,,1,1,2,1,4
466161,Male,Yes,47,No,Artist,1.0,Average,,1,1,0,0,0
466162,Female,Yes,67,Yes,Doctor,0.0,Low,1.0,0,1,2,1,2
466166,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,1,1,1,1,4
466172,Male,Yes,46,Yes,Artist,3.0,Average,3.0,1,1,0,1,0
466178,Female,Yes,52,Yes,Artist,1.0,Average,4.0,0,1,0,1,5
466180,Male,Yes,67,No,Lawyer,1.0,Low,1.0,1,1,2,0,4
466185,Male,Yes,62,Yes,Doctor,0.0,Average,4.0,1,1,0,1,0
466200,Male,Yes,45,Yes,Doctor,8.0,Average,3.0,1,1,0,1,0
466201,Male,Yes,40,Yes,Doctor,1.0,Average,5.0,1,1,0,1,0
466206,Female,Yes,60,Yes,Artist,4.0,Average,2.0,0,1,0,1,5
466207,Female,Yes,37,Yes,Doctor,8.0,Average,4.0,0,1,0,1,5
466208,Male,Yes,69,No,Executive,2.0,High,1.0,1,1,1,0,4
466210,Female,Yes,58,Yes,Artist,1.0,High,4.0,0,1,1,1,2
466211,Male,Yes,52,Yes,Artist,1.0,Low,,1,1,2,1,4
466213,Male,No,20,No,Healthcare,2.0,Low,5.0,1,0,2,0,1
466218,Female,,23,No,Healthcare,6.0,Low,4.0,0,2,2,0,3
466223,Male,Yes,66,Yes,Artist,0.0,Low,1.0,1,1,2,1,4
466225,Male,No,19,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
466226,Female,Yes,53,Yes,Artist,0.0,Average,5.0,0,1,0,1,5
466233,Female,Yes,59,Yes,Homemaker,6.0,Low,1.0,0,1,2,1,2
466235,Female,Yes,61,Yes,Artist,0.0,Average,4.0,0,1,0,1,5
466236,Female,Yes,68,Yes,Engineer,1.0,Low,2.0,0,1,2,1,2
466238,Male,No,20,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
466246,Male,No,20,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
466247,Female,,49,Yes,Artist,0.0,Low,4.0,0,2,2,1,3
466253,Male,No,19,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
466257,Female,No,27,No,Healthcare,1.0,Low,4.0,0,0,2,0,3
466264,Male,Yes,32,Yes,,1.0,Low,2.0,1,1,2,1,1
466268,Female,Yes,67,Yes,Artist,0.0,Average,3.0,0,1,0,1,5
466271,Male,No,27,No,Entertainment,1.0,Low,3.0,1,0,2,0,1
466274,Male,Yes,72,Yes,Executive,0.0,Low,,1,1,2,1,4
466276,Female,No,32,No,Doctor,1.0,Low,5.0,0,0,2,0,3
466278,Female,No,28,No,,0.0,Low,2.0,0,0,2,0,3
466282,Male,Yes,29,Yes,Healthcare,8.0,Low,,1,1,2,1,1
466285,Female,No,19,No,Healthcare,1.0,Low,5.0,0,0,2,0,3
466286,Female,Yes,52,Yes,Artist,1.0,Average,5.0,0,1,0,1,5
466287,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,0,1,0,1,5
466289,Male,No,19,No,Healthcare,3.0,Low,5.0,1,0,2,0,1
466290,Female,No,18,No,Healthcare,5.0,Low,,0,0,2,0,3
466292,Female,Yes,79,No,Lawyer,1.0,High,2.0,0,1,1,0,2
466297,Female,No,19,No,Healthcare,1.0,Low,4.0,0,0,2,0,3
466300,Female,Yes,48,Yes,Artist,0.0,Low,3.0,0,1,2,1,3
466301,Male,Yes,52,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
466306,Male,No,23,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
466313,Female,Yes,58,Yes,Artist,1.0,Low,1.0,0,1,2,1,2
466315,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,0,1,2,1,2
466317,Male,Yes,37,Yes,Entertainment,4.0,Low,1.0,1,1,2,1,1
466318,Female,No,30,No,Healthcare,0.0,Low,3.0,0,0,2,0,3
466319,Female,,25,No,Healthcare,0.0,Low,4.0,0,2,2,0,3
466320,Female,No,39,Yes,Engineer,8.0,Low,2.0,0,0,2,1,3
466321,Male,Yes,43,Yes,Entertainment,3.0,Low,2.0,1,1,2,1,1
466324,Female,No,32,No,Engineer,0.0,Low,1.0,0,0,2,0,3
466326,Male,No,23,No,Healthcare,0.0,Low,5.0,1,0,2,0,1
466335,Female,No,30,No,Healthcare,1.0,Low,3.0,0,0,2,0,3
466337,Female,Yes,41,No,Engineer,1.0,Low,2.0,0,1,2,0,3
466341,Male,Yes,49,Yes,Artist,1.0,Average,2.0,1,1,0,1,0
466347,Male,Yes,66,No,Executive,6.0,Low,3.0,1,1,2,0,4
466352,Female,Yes,67,Yes,Doctor,1.0,Low,2.0,0,1,2,1,2
466355,Male,No,30,Yes,Healthcare,0.0,Low,2.0,1,0,2,1,1
466367,Female,No,39,Yes,Doctor,6.0,Low,1.0,0,0,2,1,3
466370,Female,,52,Yes,Artist,0.0,Low,4.0,0,2,2,1,3
466372,Female,Yes,57,Yes,Artist,0.0,Average,5.0,0,1,0,1,5
466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,1,1,1,1,4
466376,Female,Yes,52,No,Homemaker,4.0,High,3.0,0,1,1,0,5
466377,Male,Yes,61,Yes,,8.0,Average,2.0,1,1,0,1,0
466380,Male,Yes,35,Yes,Entertainment,7.0,Low,2.0,1,1,2,1,1
466381,Male,Yes,52,Yes,Artist,4.0,Average,2.0,1,1,0,1,0
466382,Female,Yes,45,Yes,Engineer,2.0,High,2.0,0,1,1,1,5
466387,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,1,1,0,1,0
466389,Female,Yes,45,Yes,Engineer,1.0,Average,2.0,0,1,0,1,5
466391,Female,Yes,55,Yes,Engineer,0.0,Average,,0,1,0,1,5
466392,Female,Yes,49,Yes,Engineer,4.0,Average,,0,1,0,1,5
466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,0,1,2,0,3
466395,Female,Yes,39,Yes,Doctor,3.0,High,2.0,0,1,1,1,5
466397,Male,No,18,No,Healthcare,0.0,Low,3.0,1,0,2,0,1
466400,Male,Yes,43,No,Artist,1.0,Average,3.0,1,1,0,0,0
466401,Male,Yes,50,No,Executive,1.0,Average,4.0,1,1,0,0,0
466402,Male,Yes,37,Yes,Artist,1.0,Average,4.0,1,1,0,1,0
466404,Female,No,37,Yes,Engineer,1.0,Low,1.0,0,0,2,1,3
466406,Male,Yes,63,Yes,Entertainment,0.0,Low,3.0,1,1,2,1,4
466408,Male,Yes,83,Yes,Lawyer,1.0,Low,2.0,1,1,2,1,4
466411,Male,Yes,55,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
466414,Male,Yes,71,Yes,Artist,1.0,Low,3.0,1,1,2,1,4
466418,Male,Yes,87,No,Lawyer,1.0,Low,1.0,1,1,2,0,4
466419,Female,Yes,49,Yes,Entertainment,2.0,Average,5.0,0,1,0,1,5
466422,Male,Yes,27,No,Doctor,0.0,Low,4.0,1,1,2,0,1
466427,Female,Yes,25,No,Marketing,1.0,Low,4.0,0,1,2,0,3
466429,Male,Yes,42,No,Healthcare,0.0,Low,2.0,1,1,2,0,1
466443,Female,Yes,66,Yes,Artist,4.0,Low,2.0,0,1,2,1,2
466450,Female,No,32,Yes,Healthcare,1.0,Low,1.0,0,0,2,1,3
466455,Female,Yes,32,Yes,Doctor,4.0,Low,2.0,0,1,2,1,3
466456,Female,Yes,37,No,Doctor,8.0,Low,1.0,0,1,2,0,3
466457,Female,Yes,62,,Lawyer,9.0,Low,5.0,0,1,2,2,2
466463,Female,No,33,Yes,Healthcare,3.0,Low,4.0,0,0,2,1,3
466464,Female,Yes,45,Yes,Homemaker,2.0,Average,2.0,0,1,0,1,5
466466,Female,,18,No,Healthcare,5.0,Low,5.0,0,2,2,0,3
466467,Female,Yes,37,Yes,Artist,0.0,Average,3.0,0,1,0,1,5
466468,Male,No,30,Yes,Doctor,4.0,Low,4.0,1,0,2,1,1
466474,Male,No,31,Yes,Entertainment,5.0,Low,3.0,1,0,2,1,1
466478,Female,Yes,48,Yes,Artist,0.0,Average,4.0,0,1,0,1,5
466483,Male,No,31,Yes,Healthcare,,Low,1.0,1,0,2,1,1
466486,Female,Yes,36,Yes,Doctor,8.0,Low,2.0,0,1,2,1,3
466488,Male,Yes,61,Yes,Entertainment,0.0,Average,6.0,1,1,0,1,0
466490,Female,Yes,83,No,Lawyer,0.0,High,2.0,0,1,1,0,2
466493,Male,Yes,77,No,Lawyer,1.0,High,2.0,1,1,1,0,4
466500,Female,Yes,46,Yes,Artist,3.0,High,3.0,0,1,1,1,5
466501,Male,Yes,48,Yes,Engineer,0.0,Average,3.0,1,1,0,1,0
466502,Male,No,19,No,Healthcare,0.0,Low,5.0,1,0,2,0,1
466516,Male,No,21,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
466517,Female,No,40,No,Engineer,,Low,1.0,0,0,2,0,3
466526,Male,No,27,No,Healthcare,0.0,Low,5.0,1,0,2,0,1
466527,Female,Yes,49,No,Marketing,0.0,Low,1.0,0,1,2,0,3
466530,Male,No,19,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
466533,Female,No,53,Yes,Entertainment,1.0,Low,1.0,0,0,2,1,3
466535,Male,No,29,Yes,Artist,8.0,Low,1.0,1,0,2,1,1
466536,Male,No,23,No,Healthcare,3.0,Low,4.0,1,0,2,0,1
466538,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,1,1,1,1,4
466541,Male,No,38,Yes,Entertainment,0.0,Low,4.0,1,0,2,1,1
466543,Male,No,26,Yes,Doctor,11.0,Low,2.0,1,0,2,1,1
466545,Female,No,19,No,Healthcare,1.0,Low,4.0,0,0,2,0,3
466550,Female,,22,No,Healthcare,1.0,Low,4.0,0,2,2,0,3
466552,Male,Yes,20,No,Entertainment,0.0,Low,2.0,1,1,2,0,1
466553,Male,Yes,36,Yes,Healthcare,0.0,Low,3.0,1,1,2,1,1
466556,Male,No,18,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
466562,Female,No,20,No,Healthcare,7.0,Low,4.0,0,0,2,0,3
466564,Female,No,18,No,Marketing,1.0,Low,4.0,0,0,2,0,3
466565,Male,Yes,32,No,Artist,7.0,Average,2.0,1,1,0,0,0
466576,Female,No,18,No,Healthcare,0.0,Low,4.0,0,0,2,0,3
466586,Male,No,18,No,Healthcare,0.0,Low,2.0,1,0,2,0,1
466588,Female,No,21,No,Healthcare,8.0,Low,4.0,0,0,2,0,3
466596,Female,Yes,75,Yes,Artist,1.0,High,2.0,0,1,1,1,2
466603,Male,Yes,37,Yes,Engineer,0.0,Average,2.0,1,1,0,1,0
466606,Female,Yes,35,Yes,Engineer,1.0,Low,3.0,0,1,2,1,3
466613,Male,No,20,No,Healthcare,9.0,Low,3.0,1,0,2,0,1
466623,Male,Yes,58,,Entertainment,2.0,Average,4.0,1,1,0,2,0
466628,Male,No,33,No,Healthcare,8.0,Low,4.0,1,0,2,0,1
466631,Male,Yes,58,Yes,Artist,0.0,Low,3.0,1,1,2,1,4
466634,Male,No,20,No,Healthcare,1.0,Low,5.0,1,0,2,0,1
466635,Male,Yes,50,Yes,Artist,4.0,Average,2.0,1,1,0,1,0
466644,Female,No,51,Yes,Homemaker,0.0,Low,,0,0,2,1,3
466650,Female,No,27,No,Healthcare,8.0,Low,3.0,0,0,2,0,3
466652,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,0,1,0,1,5
466655,Male,Yes,62,No,Executive,1.0,Low,2.0,1,1,2,0,4
466656,Male,Yes,79,Yes,Marketing,0.0,High,2.0,1,1,1,1,4
466658,Female,No,19,No,Healthcare,1.0,Low,4.0,0,0,2,0,3
466662,Female,No,33,No,Engineer,0.0,Low,,0,0,2,0,3
466665,Male,Yes,36,Yes,Artist,1.0,Average,2.0,1,1,0,1,0
466666,Female,Yes,29,Yes,Healthcare,1.0,Low,2.0,0,1,2,1,3
466671,Female,,28,No,Healthcare,3.0,Low,3.0,0,2,2,0,3
466686,Female,No,22,No,Healthcare,0.0,Low,4.0,0,0,2,0,3
466687,Male,No,21,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
466688,Male,No,22,No,Healthcare,0.0,Low,3.0,1,0,2,0,1
466689,Male,No,28,Yes,Artist,9.0,Low,3.0,1,0,2,1,1
466696,Female,Yes,48,Yes,Artist,3.0,Average,4.0,0,1,0,1,5
466704,Male,Yes,48,Yes,Doctor,3.0,Average,2.0,1,1,0,1,0
466705,Male,Yes,66,No,Lawyer,0.0,Low,3.0,1,1,2,0,4
466707,Female,Yes,47,Yes,Homemaker,1.0,Low,4.0,0,1,2,1,3
466713,Female,Yes,68,Yes,Artist,1.0,High,4.0,0,1,1,1,2
466718,Male,Yes,73,,Executive,0.0,High,2.0,1,1,1,2,4
466720,Female,Yes,59,No,Lawyer,0.0,Low,1.0,0,1,2,0,2
466721,Male,Yes,38,Yes,Doctor,7.0,Average,2.0,1,1,0,1,0
466725,Female,Yes,76,No,Lawyer,1.0,High,2.0,0,1,1,0,2
466731,Female,Yes,40,Yes,Engineer,3.0,Low,2.0,0,1,2,1,3
466732,Female,Yes,49,Yes,Engineer,0.0,High,2.0,0,1,1,1,5
466733,Female,No,33,No,Homemaker,0.0,Low,,0,0,2,0,3
466735,Male,No,18,No,Healthcare,1.0,Low,,1,0,2,0,1
466746,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,0,1,1,1,2
466749,Male,No,22,,Healthcare,1.0,Low,5.0,1,0,2,2,1
466750,Female,No,18,,Healthcare,0.0,Low,3.0,0,0,2,2,3
466751,Female,No,20,,Healthcare,1.0,Low,4.0,0,0,2,2,3
466752,Male,Yes,36,Yes,Healthcare,1.0,Low,1.0,1,1,2,1,1
466753,Female,Yes,67,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
466754,Female,Yes,37,Yes,Artist,1.0,Average,3.0,0,1,0,1,5
466759,Female,No,26,No,Healthcare,2.0,Low,,0,0,2,0,3
466760,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,1,1,0,1,0
466765,Female,Yes,67,Yes,Lawyer,1.0,Low,2.0,0,1,2,1,2
466769,Female,No,29,Yes,Entertainment,1.0,Low,4.0,0,0,2,1,3
466775,Female,Yes,76,Yes,Lawyer,0.0,Low,2.0,0,1,2,1,2
466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,1,1,2,1,4
466777,Female,Yes,51,Yes,Homemaker,9.0,Average,2.0,0,1,0,1,5
466778,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,1,1,2,1,1
466788,Male,No,30,No,Doctor,3.0,Low,2.0,1,0,2,0,1
466790,Male,Yes,47,Yes,Doctor,0.0,Average,2.0,1,1,0,1,0
466791,Male,Yes,81,No,Lawyer,0.0,Low,1.0,1,1,2,0,4
466792,Female,Yes,85,No,Lawyer,0.0,Low,1.0,0,1,2,0,2
466795,Male,,60,Yes,Entertainment,,Average,5.0,1,2,0,1,0
466799,Female,No,21,No,Healthcare,2.0,Low,3.0,0,0,2,0,3
466802,Female,,40,Yes,Engineer,0.0,Low,1.0,0,2,2,1,3
466804,Female,,35,Yes,Homemaker,4.0,Low,1.0,0,2,2,1,3
466807,Female,,35,Yes,Healthcare,0.0,Low,1.0,0,2,2,1,3
466808,Female,No,41,No,Engineer,1.0,Low,1.0,0,0,2,0,3
466810,Male,No,18,No,Healthcare,0.0,Low,3.0,1,0,2,0,1
466811,Male,No,22,No,Healthcare,0.0,Low,,1,0,2,0,1
466813,Male,Yes,61,Yes,Artist,0.0,Low,,1,1,2,1,4
466814,Male,No,23,No,Healthcare,0.0,Low,3.0,1,0,2,0,1
466815,Male,No,31,No,Healthcare,1.0,Low,5.0,1,0,2,0,1
466816,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,1,1,1,1,4
466818,Male,Yes,84,No,Executive,1.0,High,2.0,1,1,1,0,4
466826,Male,Yes,41,Yes,Entertainment,1.0,Low,2.0,1,1,2,1,1
466832,Female,Yes,66,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
466833,Male,Yes,57,Yes,Artist,5.0,Low,2.0,1,1,2,1,4
466846,Male,No,20,No,Healthcare,3.0,Low,4.0,1,0,2,0,1
466863,Female,No,32,No,Homemaker,14.0,Low,1.0,0,0,2,0,3
466867,Female,No,29,No,Homemaker,11.0,Low,1.0,0,0,2,0,3
466871,Male,Yes,36,Yes,Executive,,High,4.0,1,1,1,1,0
466874,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,1,1,0,1,0
466884,Female,Yes,43,No,Doctor,1.0,Low,1.0,0,1,2,0,3
466886,Female,No,42,No,Marketing,1.0,Low,1.0,0,0,2,0,3
466891,Female,Yes,48,No,Homemaker,8.0,Low,1.0,0,1,2,0,3
466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,1,1,2,1,4
466906,Male,No,63,Yes,Artist,0.0,Low,2.0,1,0,2,1,4
466908,Male,Yes,60,Yes,Entertainment,1.0,Low,2.0,1,1,2,1,4
466909,Male,Yes,63,Yes,Artist,1.0,Low,2.0,1,1,2,1,4
466910,Male,Yes,62,Yes,Entertainment,9.0,Low,1.0,1,1,2,1,4
466917,Male,Yes,40,No,Executive,4.0,Low,,1,1,2,0,1
466918,Male,Yes,63,Yes,Artist,0.0,Average,1.0,1,1,0,1,0
466920,Male,No,19,No,Healthcare,6.0,Low,4.0,1,0,2,0,1
466923,Female,No,21,No,Homemaker,8.0,Low,1.0,0,0,2,0,3
466926,Male,No,21,No,Healthcare,1.0,Low,,1,0,2,0,1
466927,Male,No,22,No,Engineer,6.0,Low,5.0,1,0,2,0,1
466936,Male,Yes,60,No,Lawyer,1.0,High,3.0,1,1,1,0,4
466938,Male,Yes,59,Yes,Artist,8.0,Low,1.0,1,1,2,1,4
466939,Male,Yes,73,No,Lawyer,1.0,High,2.0,1,1,1,0,4
466951,Female,Yes,52,Yes,Artist,0.0,High,3.0,0,1,1,1,5
466954,Female,Yes,66,No,Doctor,9.0,Average,2.0,0,1,0,0,5
466955,Male,Yes,61,No,Entertainment,1.0,Low,4.0,1,1,2,0,4
466956,Female,Yes,61,Yes,Artist,1.0,Low,1.0,0,1,2,1,2
466961,Female,Yes,61,Yes,Artist,2.0,Average,2.0,0,1,0,1,5
466966,Male,Yes,59,Yes,Entertainment,1.0,Average,2.0,1,1,0,1,0
466967,Male,Yes,51,Yes,Artist,1.0,Low,1.0,1,1,2,1,1
466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,0,1,2,1,3
466971,Male,No,71,Yes,Executive,9.0,Low,3.0,1,0,2,1,4
466975,Male,Yes,48,Yes,Artist,1.0,Average,2.0,1,1,0,1,0
466990,Male,Yes,43,Yes,Entertainment,9.0,Average,2.0,1,1,0,1,0
466996,Female,No,36,Yes,Artist,9.0,Low,1.0,0,0,2,1,3
466998,Female,Yes,57,No,Artist,,Average,3.0,0,1,0,0,5
466999,Male,No,33,Yes,Healthcare,1.0,Low,3.0,1,0,2,1,1
467000,Female,No,31,Yes,Artist,1.0,Low,6.0,0,0,2,1,3
467008,Male,Yes,57,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
467009,Female,No,33,No,Homemaker,2.0,Low,4.0,0,0,2,0,3
467022,Male,No,30,Yes,Artist,1.0,Low,5.0,1,0,2,1,1
467023,Male,Yes,26,No,Doctor,8.0,Average,2.0,1,1,0,0,0
467025,Female,No,29,No,Engineer,1.0,Low,3.0,0,0,2,0,3
467044,Female,No,42,Yes,Marketing,0.0,Low,1.0,0,0,2,1,3
467046,Female,No,30,No,Doctor,0.0,Low,5.0,0,0,2,0,3
467050,Female,No,18,No,Engineer,1.0,Low,5.0,0,0,2,0,3
467053,Male,No,18,No,Healthcare,5.0,Low,4.0,1,0,2,0,1
467058,Male,Yes,80,No,Executive,0.0,High,2.0,1,1,1,0,4
467060,Male,No,35,No,Engineer,7.0,Low,2.0,1,0,2,0,1
467063,Male,Yes,45,Yes,Entertainment,1.0,Average,2.0,1,1,0,1,0
467073,Male,No,42,Yes,Engineer,8.0,Low,1.0,1,0,2,1,1
467078,Female,Yes,26,No,Healthcare,,High,2.0,0,1,1,0,3
467079,Male,Yes,38,Yes,Artist,1.0,Low,2.0,1,1,2,1,1
467084,Male,Yes,41,Yes,Artist,1.0,Average,7.0,1,1,0,1,0
467085,Male,No,45,Yes,Entertainment,1.0,Low,2.0,1,0,2,1,1
467088,Male,Yes,57,Yes,Artist,1.0,Low,1.0,1,1,2,1,4
467092,Female,No,33,Yes,Healthcare,5.0,Low,4.0,0,0,2,1,3
467093,Female,Yes,51,Yes,Artist,8.0,Average,2.0,0,1,0,1,5
467098,Male,Yes,85,No,Executive,1.0,Low,2.0,1,1,2,0,4
467099,Female,No,30,No,Entertainment,0.0,Low,3.0,0,0,2,0,3
467107,Male,Yes,38,Yes,Engineer,1.0,Average,3.0,1,1,0,1,0
467111,Male,Yes,66,Yes,Artist,1.0,Low,1.0,1,1,2,1,4
467112,Male,No,40,Yes,Artist,0.0,Low,2.0,1,0,2,1,1
467113,Male,Yes,83,Yes,Lawyer,,Low,1.0,1,1,2,1,4
467114,Male,Yes,61,Yes,Marketing,1.0,Average,3.0,1,1,0,1,0
467116,Male,Yes,65,Yes,Executive,1.0,High,2.0,1,1,1,1,4
467119,Male,Yes,37,No,Marketing,0.0,High,4.0,1,1,1,0,0
467121,Male,Yes,47,Yes,Doctor,0.0,Low,,1,1,2,1,1
467125,Male,Yes,51,No,Entertainment,1.0,Average,4.0,1,1,0,0,0
467127,Male,Yes,73,No,Lawyer,,Low,1.0,1,1,2,0,4
467129,Female,,49,No,Marketing,1.0,Average,3.0,0,2,0,0,5
467132,Female,Yes,73,Yes,Engineer,0.0,Low,2.0,0,1,2,1,2
467136,Male,Yes,37,No,Entertainment,1.0,Average,4.0,1,1,0,0,0
467137,Female,Yes,55,Yes,Engineer,0.0,Low,1.0,0,1,2,1,2
467138,Female,No,32,No,Homemaker,12.0,Low,1.0,0,0,2,0,3
467139,Female,No,28,Yes,Artist,0.0,Low,3.0,0,0,2,1,3
467143,Female,No,50,No,Lawyer,0.0,Low,3.0,0,0,2,0,3
467144,Male,Yes,38,Yes,Entertainment,1.0,Low,2.0,1,1,2,1,1
467146,Female,No,28,No,Homemaker,8.0,Low,1.0,0,0,2,0,3
467147,Male,No,46,Yes,Entertainment,1.0,Low,1.0,1,0,2,1,1
467153,Female,Yes,47,Yes,Artist,0.0,Low,,0,1,2,1,3
467157,Male,Yes,39,Yes,Executive,8.0,High,6.0,1,1,1,1,0
467158,Female,No,26,No,Healthcare,1.0,Low,,0,0,2,0,3
467159,Female,Yes,37,Yes,Homemaker,9.0,High,2.0,0,1,1,1,3
467160,Male,Yes,43,No,,1.0,Average,2.0,1,1,0,0,0
467165,Female,No,27,No,Homemaker,,Low,1.0,0,0,2,0,3
467167,Male,Yes,69,Yes,Artist,1.0,Average,,1,1,0,1,0
467168,Male,Yes,47,Yes,Artist,9.0,Average,2.0,1,1,0,1,0
467172,Male,No,36,,Artist,9.0,Low,2.0,1,0,2,2,1
467180,Male,Yes,43,Yes,Healthcare,1.0,Low,3.0,1,1,2,1,1
467183,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0,1,1,0,1,0
467185,Male,No,29,Yes,Artist,0.0,Low,3.0,1,0,2,1,1
467189,Female,Yes,45,Yes,Artist,1.0,High,4.0,0,1,1,1,5
467193,Male,Yes,88,Yes,Artist,1.0,Low,2.0,1,1,2,1,4
467201,Female,No,33,Yes,Engineer,,Low,5.0,0,0,2,1,3
467202,Male,Yes,18,No,Doctor,0.0,Low,4.0,1,1,2,0,1
467208,Female,Yes,41,Yes,Homemaker,,High,2.0,0,1,1,1,5
467212,Female,No,28,Yes,Doctor,1.0,Low,3.0,0,0,2,1,3
467216,Female,No,30,Yes,Entertainment,0.0,Low,1.0,0,0,2,1,3
467217,Female,Yes,79,Yes,Lawyer,,High,2.0,0,1,1,1,2
467218,Female,No,27,Yes,Artist,8.0,Low,1.0,0,0,2,1,3
467223,Female,Yes,53,Yes,Engineer,0.0,Average,4.0,0,1,0,1,5
467227,Female,No,43,Yes,Artist,14.0,Low,1.0,0,0,2,1,3
467230,Male,No,19,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
467232,Male,No,26,No,Entertainment,1.0,Low,2.0,1,0,2,0,1
467233,Female,No,67,No,Artist,1.0,Low,2.0,0,0,2,0,2
467235,Female,No,32,Yes,Artist,1.0,Low,2.0,0,0,2,1,3
467238,Female,No,26,No,Doctor,7.0,Low,4.0,0,0,2,0,3
467239,Female,No,29,No,Engineer,0.0,Low,3.0,0,0,2,0,3
467241,Female,No,33,Yes,Artist,9.0,Low,1.0,0,0,2,1,3
467242,Male,No,22,No,Doctor,0.0,Low,3.0,1,0,2,0,1
467247,Female,No,27,No,Engineer,0.0,Low,2.0,0,0,2,0,3
467256,Male,No,30,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
467260,Male,No,25,No,Doctor,8.0,Low,4.0,1,0,2,0,1
467263,Female,No,32,No,Marketing,,Low,1.0,0,0,2,0,3
467268,Male,Yes,85,Yes,Lawyer,,Low,1.0,1,1,2,1,4
467275,Male,No,29,Yes,Healthcare,,Low,,1,0,2,1,1
467281,Male,Yes,56,Yes,Lawyer,0.0,Low,4.0,1,1,2,1,4
467283,Male,Yes,52,Yes,Artist,0.0,Average,3.0,1,1,0,1,0
467288,Female,No,25,No,Healthcare,,Low,5.0,0,0,2,0,3
467296,Female,Yes,65,Yes,Artist,,Average,2.0,0,1,0,1,5
467300,Female,Yes,49,Yes,Artist,1.0,Low,1.0,0,1,2,1,3
467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,0,1,2,0,2
467303,Male,Yes,36,Yes,Doctor,2.0,Average,2.0,1,1,0,1,0
467309,Female,No,36,Yes,Engineer,4.0,Low,1.0,0,0,2,1,3
467311,Male,Yes,71,Yes,Lawyer,1.0,High,3.0,1,1,1,1,4
467312,Female,Yes,55,Yes,Artist,0.0,Low,2.0,0,1,2,1,2
467313,Male,Yes,35,Yes,Entertainment,1.0,Average,2.0,1,1,0,1,0
467314,Male,Yes,41,No,Artist,0.0,Average,2.0,1,1,0,0,0
467317,Male,No,42,Yes,Artist,1.0,Low,1.0,1,0,2,1,1
467318,Male,Yes,35,Yes,Doctor,,Low,2.0,1,1,2,1,1
467322,Female,Yes,48,Yes,Artist,1.0,Average,2.0,0,1,0,1,5
467325,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,0,1,1,1,2
467329,Female,No,40,Yes,Doctor,1.0,Low,1.0,0,0,2,1,3
467338,Female,No,29,Yes,Healthcare,3.0,Low,6.0,0,0,2,1,3
467339,Male,,62,Yes,Artist,1.0,Average,3.0,1,2,0,1,0
467344,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,1,1,2,1,4
467345,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,1,1,2,1,4
467346,Male,Yes,38,Yes,Artist,0.0,Average,3.0,1,1,0,1,0
467352,Male,Yes,45,Yes,Executive,0.0,High,4.0,1,1,1,1,0
467355,Male,No,26,No,Healthcare,0.0,Low,4.0,1,0,2,0,1
467357,Male,Yes,55,Yes,,1.0,Low,2.0,1,1,2,1,4
467358,Female,Yes,52,Yes,Artist,1.0,Average,5.0,0,1,0,1,5
467359,Male,Yes,43,Yes,Artist,5.0,Average,2.0,1,1,0,1,0
467365,Male,No,35,Yes,Artist,1.0,Low,1.0,1,0,2,1,1
